# Time (s), x1 , y1 , z1 , x2 , y2 , z2 , x3 , y3 , z3 , xc , yc , zc 
2.840000000000000302e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.850000000000000311e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.860000000000000320e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.870000000000000329e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.880000000000000338e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.889999999999999791e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.899999999999999800e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.909999999999999809e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.919999999999999818e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.929999999999999827e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.939999999999999836e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.949999999999999845e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.959999999999999853e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.969999999999999862e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.979999999999999871e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.989999999999999880e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.999999999999999889e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.009999999999999898e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.019999999999999907e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.029999999999999916e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.039999999999999925e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.049999999999999933e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.059999999999999942e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.069999999999999951e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.079999999999999960e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.089999999999999969e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.099999999999999978e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.109999999999999987e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.119999999999999996e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.130000000000000004e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.140000000000000013e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.150000000000000022e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.160000000000000031e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.170000000000000040e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.180000000000000049e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.190000000000000058e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.200000000000000067e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.210000000000000075e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.220000000000000084e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.230000000000000093e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.240000000000000102e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.250000000000000111e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.260000000000000120e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.270000000000000129e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.280000000000000138e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.290000000000000147e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.300000000000000155e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.310000000000000164e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.320000000000000173e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.330000000000000182e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.340000000000000191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.350000000000000200e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.360000000000000209e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.370000000000000218e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.380000000000000226e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.390000000000000235e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.400000000000000244e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.410000000000000253e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.420000000000000262e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.430000000000000271e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.440000000000000280e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.450000000000000289e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.460000000000000298e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.470000000000000306e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.480000000000000315e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.490000000000000324e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.500000000000000333e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.510000000000000342e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.519999999999999796e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.529999999999999805e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.539999999999999813e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.549999999999999822e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.559999999999999831e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.569999999999999840e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.579999999999999849e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.589999999999999858e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.599999999999999867e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.609999999999999876e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.619999999999999885e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.629999999999999893e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.639999999999999902e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.649999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.659999999999999920e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.669999999999999929e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.679999999999999938e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.689999999999999947e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.699999999999999956e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.709999999999999964e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.719999999999999973e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.729999999999999982e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.739999999999999991e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.750000000000000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.760000000000000009e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.770000000000000018e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.780000000000000027e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.790000000000000036e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.800000000000000044e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.810000000000000053e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.820000000000000062e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.830000000000000071e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.840000000000000080e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.850000000000000089e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.860000000000000098e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.870000000000000107e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.880000000000000115e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.890000000000000124e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.900000000000000133e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.910000000000000142e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.920000000000000151e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.930000000000000160e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.940000000000000169e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.950000000000000178e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.960000000000000187e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.970000000000000195e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.980000000000000204e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.990000000000000213e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.000000000000000222e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.010000000000000231e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.020000000000000240e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.030000000000000249e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.040000000000000258e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.050000000000000266e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.060000000000000275e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.070000000000000284e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.080000000000000293e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.090000000000000302e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.100000000000000311e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.110000000000000320e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.120000000000000329e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.130000000000000338e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.140000000000000346e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.150000000000000355e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.160000000000000364e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.169999999999999818e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.179999999999999827e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.189999999999999836e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.199999999999999845e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.209999999999999853e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.219999999999999862e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.229999999999999871e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.239999999999999880e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.249999999999999889e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.259999999999999898e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.269999999999999907e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.279999999999999916e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.289999999999999925e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.299999999999999933e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.309999999999999942e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.319999999999999951e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.329999999999999960e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.339999999999999969e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.349999999999999978e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.359999999999999987e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.369999999999999996e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.380000000000000004e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.390000000000000013e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.400000000000000022e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.410000000000000031e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.420000000000000040e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.430000000000000049e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.440000000000000058e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.450000000000000067e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.460000000000000075e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.470000000000000084e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.480000000000000093e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.490000000000000102e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.500000000000000111e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.510000000000000120e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.520000000000000129e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.530000000000000138e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.540000000000000147e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.550000000000000155e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.560000000000000164e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.570000000000000173e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.580000000000000182e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.590000000000000191e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.600000000000000200e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.610000000000000209e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.620000000000000218e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.630000000000000226e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.640000000000000235e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.650000000000000244e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.660000000000000253e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.670000000000000262e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.680000000000000271e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.690000000000000280e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.700000000000000289e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.710000000000000298e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.720000000000000306e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.730000000000000315e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.740000000000000324e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.750000000000000333e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.760000000000000342e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.770000000000000351e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.780000000000000360e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.790000000000000369e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.799999999999999822e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.809999999999999831e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.819999999999999840e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.829999999999999849e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.839999999999999858e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.849999999999999867e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.859999999999999876e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.869999999999999885e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.879999999999999893e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.889999999999999902e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.899999999999999911e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.909999999999999920e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.919999999999999929e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.929999999999999938e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.939999999999999947e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.949999999999999956e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.959999999999999964e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.969999999999999973e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.979999999999999982e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.989999999999999991e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.010000000000000009e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.020000000000000018e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.030000000000000027e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.040000000000000036e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.050000000000000044e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.060000000000000053e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.070000000000000062e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.080000000000000071e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.090000000000000080e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.100000000000000089e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.110000000000000098e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.120000000000000107e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.130000000000000115e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.140000000000000124e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.150000000000000133e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.160000000000000142e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.170000000000000151e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.180000000000000160e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.190000000000000169e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.200000000000000178e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.210000000000000187e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.220000000000000195e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.230000000000000204e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.240000000000000213e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.250000000000000222e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.260000000000000231e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.270000000000000240e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.280000000000000249e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.290000000000000258e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.300000000000000266e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.310000000000000275e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.320000000000000284e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.330000000000000293e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.340000000000000302e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.350000000000000311e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.360000000000000320e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.370000000000000329e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.380000000000000338e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.390000000000000346e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.400000000000000355e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.410000000000000364e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.420000000000000373e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.430000000000000382e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.440000000000000391e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.450000000000000400e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.460000000000000409e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.470000000000000417e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.480000000000000426e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.490000000000000435e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.500000000000000444e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.510000000000000453e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.520000000000000462e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.530000000000000471e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.540000000000000480e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.550000000000000488e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.560000000000000497e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.570000000000000506e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.580000000000000515e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.590000000000000524e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.600000000000000533e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.610000000000000542e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.620000000000000551e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.630000000000000560e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.640000000000000568e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.650000000000000577e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.660000000000000586e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.670000000000000595e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.680000000000000604e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.690000000000000613e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.700000000000000622e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.710000000000000631e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.720000000000000639e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.730000000000000648e-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
